text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
@Payal_Rohatgi @Pandatboy_ @atram_shatram @AmitShah @NarsinghHindu @Amrita_pandey1 @Divya_S_Rathore @TajinderBagga… https://t.co/yZNtiP5W1O,2019-12-19 14:44:22,,und,,,3092,5960,"I Am Not A Secular....!

देश से है प्यार तो हर पल ये कहना चाहिए,
मैं रहूँ या ना रहूँ “भारत” ये रहना चाहिए।","हिन्दुस्तान ,नई दिल्ली",2302989846,2014-01-21 12:11:54,FALSE,FALSE,http://Instagram.com/pandatboy_,0,805,FALSE,,1610,TRUE,🕉️ सतीश पाण्डेय 🕉️,,Pandatboy_,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1207153712742797313/LRbWav9A_normal.jpg,,1207673028416593927,0,FALSE,Twitter for Android,FALSE,0
"Earlier, it used to be Britishers, now these fuckin Mullahs thrashing my PoliceMens!!
Jaago Chutiye Hinduo Jaagoooo… https://t.co/taqdLbFTVc",2019-12-19 14:44:23,,en,,,2510,6870,Cricket| Gurgaon| Jaipur| Kohlified| Engineer| F. R. I. E. N. D. S. forever| Finance| Trades Lover| Chart Reader| Political Debate| Tea|,,2540917064,2014-06-02 7:04:35,FALSE,FALSE,,0,65,FALSE,,477,TRUE,100rab,,BatwadaSaurabh,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1188858730785329155/LtNDLow1_normal.jpg,,1207673032329826306,0,FALSE,Twitter Web App,FALSE,0
#CAASupport I support #CAA. Those protesting/rioting against CAA are Bangladeshi Muslims &amp; Rohingyas supported by l… https://t.co/nos8IkouBL,2019-12-19 14:44:24,,en,,,28,211,M. Sc. Political Analyst/Social Worker. Fighting social cause,Bharat,1203198164188033026,2019-12-07 6:24:03,FALSE,FALSE,,0,1,FALSE,,6,TRUE,Bharat,,Bharat_Hindusta,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1207270406387724288/Q7SjigiL_normal.jpg,,1207673036775788548,0,FALSE,Twitter for Android,FALSE,0
"I support My PM @narendramodi ji.

#CAASupport
#CAA_NRC #SupportCAB2019 
#SupportCAB",2019-12-19 14:44:26,,en,,,5309,116,Entreprenuer,"Indore, India",708861294,2012-07-21 11:53:38,FALSE,FALSE,,0,38,FALSE,,144,TRUE,manish singh chouhan,,manishsinghcho1,FALSE,C0DEED,http://pbs.twimg.com/profile_images/974294957723758593/UTIqrmb4_normal.jpg,,1207673045957120001,0,FALSE,Twitter for Android,FALSE,0
@_MS_77 @Vipul79689887 @PMOIndia @SirPareshRawal @gyanjarahatke @RajatSharmaLive,2019-12-19 14:44:26,,und,,,59,361,,,225119521,2010-12-10 18:52:58,FALSE,FALSE,,1,38,FALSE,,36,TRUE,AV,,zubeedube,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1160927214696718336/JJCvXj6O_normal.jpg,,1207673046615625738,0,FALSE,Twitter for Android,FALSE,0
@yadavakhilesh ......र्शम आनी चाहिए आपको.....#CAASupport,2019-12-19 14:44:27,,hi,,,220,102,Environment Professional,"Noida, India",75292389,2009-09-18 14:25:18,FALSE,FALSE,,0,68,FALSE,,210,FALSE,Amit Singh,,singhamitenv,FALSE,352726,http://pbs.twimg.com/profile_images/2378178555/DSC00159_normal.JPG,,1207673052529598468,0,FALSE,Twitter for Android,FALSE,0
#CAASupport https://t.co/7N357kfEHH,2019-12-19 14:44:29,,und,,,1022,711,"Chartered Accountant by profession working at Amrit Bottlers Pvt Ltd. authorised Bottlers of Coca-Cola INC Atlanta USA, believe in the virtue of smart working.","Faizabad, Uttar Pradesh",187227809,2010-09-05 16:51:36,FALSE,FALSE,http://www.amritbottlers.com,0,21,FALSE,,95,TRUE,CA Vinod Lokwani,,cavinodlokwani,TRUE,C0DEED,http://pbs.twimg.com/profile_images/675949945946554371/RPtLnQSS_normal.jpg,,1207673059655737348,0,FALSE,Twitter for iPhone,FALSE,0
शर्म करो ... यहां तक ​​कि उन्हें इस बात का कोई अंदाजा नहीं है कि वे किस बात के लिए विरोध कर रहे हैं ... राजनीति भार… https://t.co/r2zNKbWClI,2019-12-19 14:44:30,,hi,,,888,829,"भारतीय🇮🇳|इंजीनियर🧪|परिवार|💑दोस्🤼|यात्री✈️|रोमांच🏄

जियो घर्म के नाम पर,
ना मरों धर्म के नाम पर,
इंसानियत ही है धर्म वतन का
बस जियों वतन के नाम ||","Vododara, India",2511087222,2014-05-20 18:24:31,FALSE,FALSE,,1,69,FALSE,,556,FALSE,Surya Mohanty🇮🇳,,MohantySurya1,FALSE,0,http://pbs.twimg.com/profile_images/1206802782482616322/J3KIhxyc_normal.jpg,,1207673062411378690,0,FALSE,Twitter for Android,FALSE,0
"yes. it is true.
but you will make them understand
I am Damm sure who are protesting CAA.NRC they had never vote fo… https://t.co/LJThLHVRXH",2019-12-19 14:44:30,,en,,,22824,9005,Civil Engineer. Modi bhakt. Nationalist. cares 4 nature & a HIndu by all means.,"Guwahati, India",1101167708626796544,2019-02-28 17:10:15,FALSE,FALSE,,0,948,FALSE,,657,TRUE,Priyakhi,,Priyakhi2,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206208444476350465/-EbDYiSn_normal.jpg,,1207673063971655680,0,FALSE,Twitter for Android,FALSE,0
आप इन्हें टुकड़े टुकड़े गैंग के सदस्य भी कह सकते हैं क्योंकि भगवान् श्री राम का जन्म प्रमाणपत्र मागने वाले आज अपने… https://t.co/EmSjVzCR95,2019-12-19 14:44:30,,hi,,,88434,12904,जो भी गद्दार भारत के खिलाफ साजिश करेगा हम उसका खुलकर विरोध करेंगे मजहबी गुंडो से सावधान रहे हम देश के प्रति समर्पित है किसी नेता के नही,"New Delhi, India",563570771,2012-04-26 9:06:46,FALSE,FALSE,,0,265,FALSE,,145,TRUE,शास्त्री SHYAMNATH DUBEY,,DubeyShyamnath,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1119866779721973760/oOfljEW5_normal.jpg,,1207673065527808005,0,FALSE,Twitter for Android,FALSE,0
"राष्ट्रगान और भारत माता की जय बोलने पर जिनका मजहब खतरे में आ जाता था

वो आज संविधान की रक्षा करने निकले हैं

😏😏
#ISupportNRC",2019-12-19 14:44:31,,hi,,,87543,9807,"बीजेपी प्रसंशक, मोदी जी का अनुयायी",,358548137,2011-08-20 3:07:53,FALSE,FALSE,,1,2028,FALSE,,4139,FALSE,Viren (💯% Follow Back),,cavirenagarwal,FALSE,0,http://pbs.twimg.com/profile_images/1157679557996138499/i579Y2Eo_normal.jpg,,1207673068438671361,0,FALSE,Twitter for Android,FALSE,0
@TajinderBagga @narendramodi #CAASupport,2019-12-19 14:44:32,,und,,,10085,9657,"स्वंयसेवक  सैनिक 


जय महाराणा प्रताप                      





















    🇮🇳🚩 @Narendramodi @Amitshah  @myogiadityanath",भिवानी  हरियाणा  India Bharat,1079972744047910913,2019-01-01 5:29:01,FALSE,FALSE,,0,223,FALSE,,2125,TRUE,त्रिगरेन्द्र नोमी Trigrendra Nomi,,trigrendranomi,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1102471977086812160/XMC_XVz9_normal.jpg,,1207673069986336770,0,FALSE,Twitter for Android,FALSE,0
"Paz para todos. 
PM's appeal for peace. 
Om Shanti 

#internetshutdown 
#Section144 
#CAASupport 
#NRC_CAA",2019-12-19 14:44:32,,pt,,,1754,38591,"Student of School called Life | 
Media Consultant |AAP National SM Team - Incharge, Goa|
Society is supreme,Nation its organ,State an aid & Religion its guide.",Rover,44566358,2009-06-04 7:14:13,TRUE,FALSE,http://www.3kone.blogspot.com,10,1398,FALSE,,1644,FALSE,SID..dharth Sharma,,siddharthgpf,TRUE,ACDED6,http://pbs.twimg.com/profile_images/1205489931000283136/o4yvY-5G_normal.jpg,,1207673073522167810,0,FALSE,Twitter for Android,FALSE,0
"@astitvam सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:44:33,,hi,,,2663,730,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207673075615043587,0,FALSE,Twitter for Android,FALSE,0
@ZeeNewsHindi @ArvindKejriwal जितने भी विपशी नेता पर्दे के पीछे से देश को आग लगा रहे हैं उन सबको गोली मार देनी चाहि… https://t.co/sDfqARTuP1,2019-12-19 14:44:34,,hi,,,14724,6905,"राष्ट्रहित सर्वोपरि
   वंदे मातरम-जय श्रीराम",म. प्र. (भारत),1509619706,2013-06-12 6:47:04,FALSE,FALSE,,0,287,FALSE,,324,TRUE,🚩पवन शर्मा 🚩🗨🐦,,Pavanjogirada,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1206959330655784964/SM7l7wl__normal.jpg,,1207673079851290624,0,FALSE,Twitter for Android,FALSE,0
"Are these “PEACEFUL PROTESTORS” 😱😓

Watch how a cop is brutally thrashed by a mob protesting against… https://t.co/tivAfiRVns",2019-12-19 14:44:34,,en,,,11975,51489,Proud Indian | Hyper Nationalist | Sapiosexual | Proud to be followed by NaMo,Mumbai,371190753,2011-09-10 11:07:46,FALSE,FALSE,https://twitter.com/search?q=from%3Aarchu243%20-filter%3Amentions&s=09,157,24470,FALSE,,174,TRUE,Archie,,archu243,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1207168705509167104/h4xPrvXH_normal.jpg,,1207673081298345984,0,FALSE,Twitter for iPhone,FALSE,0
"There should be a Shoot at Sight order against anyone involved in violence against police and civilians! 

That sho… https://t.co/M86rfzVkxZ",2019-12-19 14:44:35,,en,,,12440,3173,"Politics | Movies | TV Shows | Tennis 








































Can always recommend a good movie/TV show           Here to voice out my opinion!",India,562164552,2012-04-24 14:48:52,FALSE,FALSE,,0,221,FALSE,,303,TRUE,Preetam Rao 🇮🇳,,Preetam_M_Rao,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1203120953347067904/XK92yHyy_normal.jpg,,1207673085412945929,0,FALSE,Twitter for Android,FALSE,0
"#CAASupport
#lucknowprotest 
#supportYogiadityanath
#amitshahhaitomumkinhai 
#NarendraModi https://t.co/kmMrDy1MmO",2019-12-19 14:44:37,,und,,,64,50,simple living n high thinking,Meerut India,4884934852,2016-02-07 14:28:28,FALSE,FALSE,,0,4,FALSE,,27,TRUE,Neelam pathak,,neelampathak54,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1177980030112002048/dG3mDVBl_normal.jpg,,1207673092039987202,0,FALSE,Twitter for Android,FALSE,0
"All those who are calling NRC unconstitutional, please tell how was it any different when Rajiv Gandhi promised it… https://t.co/KSWs0YvCUu",2019-12-19 14:44:37,,en,,,10,4,"Coder, Cricket fan, Right-winger. In short, just like every other Indian.",,1206593949059538945,2019-12-16 15:18:10,FALSE,FALSE,,0,1,FALSE,,13,TRUE,VJ,,LightLawliet29,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206594915167158273/m5yRmGCu_normal.jpg,,1207673093327609856,0,FALSE,Twitter Web App,FALSE,0
"@UPTakOfficial @sardanarohit @myogiadityanath Jai ho
#WeSupportCAA",2019-12-19 14:44:38,,hi,,,11034,866,proud to be an Indian (HINDU),"Rajasthan, India",1050932710561079296,2018-10-13 2:14:18,FALSE,FALSE,,0,23,FALSE,,50,TRUE,mr. Cool Hitesh,,MrCoolHitesh1,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1051015713618444288/K2-nn_UC_normal.jpg,,1207673095848366081,0,FALSE,Twitter for Android,FALSE,0
"देश में समुँद्र मंथन चल रहा है भाइयों ओर बहनो ।। घबराओ मत सारा विष 2024 तक बाहर निकल जाएगा ।।
@narendramodi… https://t.co/F5IWrvY9sg",2019-12-19 14:44:38,,hi,,,178,140,,,139694369,2010-05-03 11:49:14,FALSE,FALSE,,1,762,FALSE,,1562,TRUE,Omveer Singh,,omveerthetauras,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1108753722358718466/0uFhUqk0_normal.jpg,,1207673099124199429,0,FALSE,Twitter for iPhone,FALSE,0
#CAASupport,2019-12-19 14:44:39,,und,,,1698,359,Deputy news editor at Dainik bhaskar surat,Udaipur,1707424218,2013-08-28 14:34:04,FALSE,FALSE,,0,180,FALSE,,61,TRUE,manak sharma माणक शर्मा,,manaks27,FALSE,C0DEED,http://pbs.twimg.com/profile_images/378800000376298062/1cf059eeaa408f1961a69e2e2801968b_normal.jpeg,,1207673102919962624,0,FALSE,Twitter for Android,FALSE,0
@AnimaSonkar @RSSorg @abbas_nighat @ABVPVikas89 @BJP4UP @BJP4India @AdityaRajKaul @AdarshAIndia @DelhiPolice… https://t.co/KBXO6e6bSS,2019-12-19 14:44:40,,hi,,,2663,731,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207673105461764097,0,FALSE,Twitter for Android,FALSE,0
"CAB का विरोध जल्दी खत्म करो क्योंकि आगे निरोध🤣 का भी विरोध करना है😂 _अगला क़ानून 
जनसंख्या_नियंत्रण 
फिर आएँगे ये सभी सड़कों पर
#CAASupport",2019-12-19 14:44:40,,hi,,,1302,1549,"मेरा पानी उतरता देख 
मेरे किनारे पर घर मत बसा लेना
मैं समंदर हूँ
लौटकर वापस आऊँगा !",Delhi,982116134,2012-12-01 8:35:20,FALSE,FALSE,,3,68,FALSE,,123,FALSE,Piyush Bhardwaj,,pandatjeepiyush,TRUE,0,http://pbs.twimg.com/profile_images/1178997684436258817/hYCHdIvc_normal.jpg,,1207673107512733698,0,FALSE,Twitter for Android,FALSE,0
True he is a hypocrite,2019-12-19 14:44:41,,en,,,2737,5975,,,1048098227214409728,2018-10-05 6:31:04,FALSE,FALSE,,0,18,FALSE,,0,TRUE,Raj1,,Raj111168300,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207673108540403712,0,FALSE,Twitter Web App,FALSE,0
"I request to government of India to ban internet services on immediate basis in Delhi NCR, these protestors are usi… https://t.co/8VBO7FKXpr",2019-12-19 14:44:41,,en,,,250,154,,"New Delhi, India",3150107084,2015-04-11 16:23:15,FALSE,FALSE,,0,33,FALSE,,101,TRUE,RK,,RhtKtr,TRUE,C0DEED,http://pbs.twimg.com/profile_images/947777934512631808/cqkWIf2__normal.jpg,,1207673111828684800,0,FALSE,Twitter for Android,FALSE,0
@IMinakshiJoshi इसका जवाब आसान है मैडम की पिछले 70 साल में @INCIndia ने राजनीति के सिवा और कुछ किया ही नहीं है.👍… https://t.co/LuURKaqiod,2019-12-19 14:44:42,,hi,,,9399,822,"▪️Heart belongs to Gujarat❤️
▪️Soul to India🇮🇳
▪️Engineer💡🎓
▪️Interested in Politics & Sports
▪️Supports @narendramodi✌️","Gujarat, India",3282090426,2015-07-17 6:16:12,FALSE,FALSE,,2,6269,FALSE,,6206,FALSE,Pratik Modi,,prkmodi,TRUE,0,http://pbs.twimg.com/profile_images/1202540224154226691/lwJ_Q236_normal.jpg,,1207673114009755648,0,FALSE,Twitter for Android,FALSE,0
"People are destroying public property, droping bombs, attacking media people, today I saw in news large mob is push… https://t.co/tIlGLFmhKN",2019-12-19 14:44:42,,en,,,4001,374,"क्षत्रिय कन्या

Learner, a musical soul, CA student and much more...",भारत,890208936640602112,2017-07-26 13:55:24,FALSE,FALSE,,0,10,FALSE,,86,TRUE,Eesha Rastogi,,eesharastogi,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/890842214233985024/OcG3bNw5_normal.jpg,,1207673114357882881,0,FALSE,Twitter for Android,FALSE,0
"@anishgawande जितने बी हिंदू CAB oppose कर रहे हैं, वो सब पेक हिंदू हैं। हिंदू हो या मुस्लिम, सीख हो या ईसाई, जैन… https://t.co/wduXKldW3z",2019-12-19 14:44:42,,hi,,,128,319,"न कोई कमज़ोरी है, न कोई मज़बूरी,
न कुछ खोने का डर है, न कुछ पाने की चाहत,
शायद इसी लिए मैं #शिव हूँ।",🇮🇳भारत | वसुधैव कुटुम्बकम् |,2611033632,2014-07-08 4:52:37,FALSE,FALSE,,0,43,FALSE,,153,FALSE,𝐒𝖍𝖎𝖛𝖆 𝕻𝖆𝖙𝖎𝖑™,,Hrudayshiva,FALSE,0,http://pbs.twimg.com/profile_images/1207343699794874368/W8Rn6qNu_normal.jpg,,1207673115179921408,0,FALSE,Twitter for Android,FALSE,0
"#CAA का प्रचण्ड विरोध, जानिए देश के विभिन्न शहरों की हालात
#CAAProtest #CAA_NRC #CAASupport #protests #News

News L… https://t.co/YCnGukWbyA",2019-12-19 14:44:43,,hi,,,0,3026,‘द फैक्ट इंडिया’ (The Fact India) समाज के हर क्षेत्र में घटित होने वाले घटनाक्रमों को बेहद आसान शब्दों में आपको अवगत कराएगा !,,1171993181103087617,2019-09-12 3:45:30,FALSE,FALSE,https://thefactindia.com,0,10,FALSE,,23,TRUE,The Fact India,,FactIndia_News,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1171993239022260224/Lk6WzzJp_normal.jpg,,1207673118002700292,0,FALSE,Twitter Web App,FALSE,0
